epoch_ms,x,y,z,ox,oy,oz,ow
1781207592570,3.3604164123535156,1.349516749382019,0.5711273550987244,-0.00015627668472006917,0.003571566892787814,0.3965093791484833,0.9180237054824829
1781207592580,3.3599746227264404,1.349995732307434,0.5708374381065369,0.000801820948254317,0.0015855547972023487,0.39464476704597473,0.9188321232795715
1781207592590,3.360355854034424,1.3490949869155884,0.5712271332740784,-0.00046649982687085867,0.004558009095489979,0.3983197808265686,0.917235255241394
1781207592600,3.360363721847534,1.3490912914276123,0.5712151527404785,-0.0004788505029864609,0.004553527105599642,0.3982813060283661,0.9172518849372864
1781207592600,3.360574960708618,1.3492369651794434,0.5711138844490051,0.00040159045602194965,0.004527330864220858,0.39906740188598633,0.9169104099273682
1781207592610,3.3612208366394043,1.349017858505249,0.5709230899810791,0.0009368007304146886,0.003926715347915888,0.39994752407073975,0.9165292382240295
1781207592620,3.361211061477661,1.3490139245986938,0.5709550976753235,0.000803901522886008,0.00401343684643507,0.3999295234680176,0.9165367484092712
1781207592630,3.3610472679138184,1.348867654800415,0.5710474848747253,0.0005994809325784445,0.004277510568499565,0.40045660734176636,0.9163055419921875
1781207592640,3.3611974716186523,1.3489254713058472,0.5708941221237183,0.0016270603518933058,0.0032220440916717052,0.40013548731803894,0.9164488911628723
1781207592650,3.361071825027466,1.3488742113113403,0.5710402131080627,0.0006276380154304206,0.004374782554805279,0.40046852827072144,0.9162998795509338
1781207592650,3.361069917678833,1.3489025831222534,0.5709629058837891,0.001123613677918911,0.004128291737288237,0.4004117548465729,0.9163253307342529
1781207592660,3.361219644546509,1.3490537405014038,0.5709018707275391,0.000850095646455884,0.003847225336357951,0.39976251125335693,0.9166103601455688
1781207592670,3.3612332344055176,1.349046230316162,0.5709028840065002,0.0008897748775780201,0.0037920365575701,0.3997974097728729,0.9165952801704407
1781207592680,3.3610739707946777,1.3488855361938477,0.5709494352340698,0.0012575950240716338,0.00395152298733592,0.4005228281021118,0.9162774085998535
1781207592689,3.361071825027466,1.3488879203796387,0.5709465146064758,0.0013200873509049416,0.003914390690624714,0.4005204141139984,0.9162785410881042
1781207592699,3.3611972332000732,1.349014401435852,0.5708616375923157,0.001356647233478725,0.0035151508636772633,0.3999832272529602,0.9165146946907043
1781207592709,3.361178159713745,1.3490159511566162,0.5708601474761963,0.00143703434150666,0.003473980352282524,0.3999027907848358,0.9165498614311218
1781207592709,3.3610568046569824,1.3489651679992676,0.5708284378051758,0.0017431356245651841,0.003976485691964626,0.40048927068710327,0.9162912368774414
1781207592719,3.3610081672668457,1.3489888906478882,0.5707611441612244,0.001995040802285075,0.0037613206077367067,0.40041038393974304,0.916326105594635
1781207592730,3.3608932495117188,1.3489549160003662,0.5707689523696899,0.0021537458524107933,0.0031090055126696825,0.40035340189933777,0.9163529872894287
1781207592740,3.3607428073883057,1.34908926486969,0.5707571506500244,0.0021251714788377285,0.0025676682125777006,0.39990535378456116,0.91655033826828
1781207592750,3.3607523441314697,1.3492120504379272,0.5707632899284363,0.0016174849588423967,0.002887077396735549,0.3995239734649658,0.9167168140411377
1781207592750,3.361070394515991,1.3487492799758911,0.5730492472648621,-0.011011198163032532,0.008559317328035831,0.40062347054481506,0.916136622428894
1781207592760,3.36106014251709,1.348822832107544,0.5730772614479065,-0.01110284123569727,0.008575509302318096,0.40054652094841003,0.9161690473556519
1781207592770,3.3610682487487793,1.3488813638687134,0.5730716586112976,-0.011293361894786358,0.008671821095049381,0.4005047082901001,0.91618412733078
1781207592780,3.3606042861938477,1.3494824171066284,0.5707342624664307,0.0016236021183431149,0.002029200317338109,0.39910227060317993,0.9169027209281921
1781207592790,3.3606250286102295,1.3494923114776611,0.5707699656486511,0.0013868756359443069,0.0023836696054786444,0.3992253243923187,0.9168487191200256
1781207592800,3.360858201980591,1.3504430055618286,0.5702110528945923,0.00160733493976295,-0.002369436901062727,0.39667853713035583,0.9179530739784241
1781207592800,3.360870838165283,1.3504387140274048,0.570233166217804,0.0015975459245964885,-0.002469264203682542,0.3966786861419678,0.9179528951644897
1781207592810,3.3607842922210693,1.3501495122909546,0.5703088045120239,0.0013800892047584057,-0.0015053307870402932,0.39638012647628784,0.9180843234062195
1781207592820,3.360804319381714,1.3501551151275635,0.5702559351921082,0.0019193778280168772,-0.0029105721041560173,0.3963310122489929,0.9181011319160461
1781207592830,3.360781669616699,1.3495233058929443,0.5707800984382629,0.0014719245955348015,0.0026266530621796846,0.39931726455688477,0.9168078899383545
1781207592840,3.3608157634735107,1.34980309009552,0.5705179572105408,0.0017813260201364756,0.001050222315825522,0.39838874340057373,0.9172143936157227
1781207592850,3.36102032661438,1.3503926992416382,0.570152997970581,0.0017634471878409386,-0.002466076286509633,0.3967609405517578,0.917917013168335
1781207592850,3.3609914779663086,1.3503682613372803,0.5702024698257446,0.0016281155403703451,-0.0024347067810595036,0.3967333436012268,0.9179292321205139
1781207592860,3.3609988689422607,1.3503230810165405,0.5702007412910461,0.0017019184306263924,-0.002450979081913829,0.39672350883483887,0.9179334044456482
1781207592920,3.360846757888794,1.349353551864624,0.5708673000335693,0.0009521912434138358,0.003683698596432805,0.3993545174598694,0.9167886972427368
1781207592920,3.3607447147369385,1.349261999130249,0.570897102355957,0.0011476419167593122,0.003249577945098281,0.3994227349758148,0.9167603850364685
1781207592920,3.360945701599121,1.3502520322799683,0.5701237320899963,0.0019721360877156258,-0.0029149428009986877,0.39666426181793213,0.917957067489624
1781207592920,3.360952377319336,1.3502424955368042,0.5701406598091125,0.001993484329432249,-0.002820318564772606,0.39668703079223633,0.9179474711418152
1781207592920,3.3609602451324463,1.3502012491226196,0.5701532959938049,0.0019719251431524754,-0.002675380790606141,0.39666983485221863,0.9179553389549255
1781207592920,3.360776901245117,1.349462628364563,0.5706947445869446,0.001381611218675971,0.0023899408988654613,0.3987945020198822,0.917036235332489
1781207592920,3.3607664108276367,1.3491724729537964,0.5709826350212097,0.0008055985090322793,0.0036539395805448294,0.39961573481559753,0.9166752099990845
1781207592930,3.360757827758789,1.3491780757904053,0.5709940791130066,0.0006829284247942269,0.003684096736833453,0.3995790183544159,0.9166910648345947
1781207592940,3.360987901687622,1.350250482559204,0.5701488852500916,0.0019074775045737624,-0.0025663760025054216,0.3967186212539673,0.9179347157478333
1781207592950,3.360825777053833,1.3498164415359497,0.5704557299613953,0.0013541168300434947,-0.00034315415541641414,0.39656972885131836,0.918003499507904
1781207592950,3.361103057861328,1.3491714000701904,0.5717294216156006,-0.002363512059673667,0.005755499936640263,0.3996294140815735,0.9166557192802429
1781207592960,3.3611855506896973,1.3488123416900635,0.5729648470878601,-0.010509773157536983,0.008550682105123997,0.40044838190078735,0.9162191152572632
1781207592970,3.361311435699463,1.3488636016845703,0.572943389415741,-0.011041241697967052,0.008711936883628368,0.4002395570278168,0.9163026809692383
1781207592980,3.3609611988067627,1.3495036363601685,0.5707587599754333,0.0010736819822341204,0.003148882882669568,0.39905551075935364,0.9169207215309143
1781207592990,3.360934019088745,1.3495292663574219,0.5707658529281616,0.0011273245327174664,0.0029733607079833746,0.39891892671585083,0.9169806838035583
1781207593000,3.3610751628875732,1.3502929210662842,0.5701599717140198,0.0018808032618835568,-0.002098593395203352,0.39671823382377625,0.9179362058639526
1781207593000,3.361125946044922,1.349216341972351,0.57166588306427,-0.0020900608506053686,0.005679536145180464,0.39959511160850525,0.9166718125343323
1781207593010,3.361285448074341,1.3488659858703613,0.5729863047599792,-0.011065428145229816,0.008825081400573254,0.40020906925201416,0.9163145422935486
1781207593020,3.3612890243530273,1.3488458395004272,0.5729706883430481,-0.011032967828214169,0.008785470388829708,0.4002201557159424,0.9163104891777039
1781207593030,3.360879421234131,1.349184513092041,0.5710338950157166,0.0004315024125389755,0.004087301902472973,0.39981356263160706,0.9165872931480408
1781207593040,3.361064910888672,1.3501858711242676,0.5701784491539001,0.0016841042088344693,-0.002179139293730259,0.3967852294445038,0.9179074168205261
1781207593050,3.3608691692352295,1.3494571447372437,0.570742666721344,0.0012737165670841932,0.002427479485049844,0.39881205558776855,0.9170286059379578
1781207593050,3.3608319759368896,1.3491640090942383,0.5710429549217224,0.0005646105273626745,0.003961537033319473,0.399785578250885,0.9165999293327332
1781207593060,3.360917806625366,1.3492780923843384,0.5709083676338196,0.0008791630971245468,0.004020700231194496,0.39968711137771606,0.9166423678398132
1781207593070,3.3612265586853027,1.348730206489563,0.5731073021888733,-0.011155431158840656,0.008327445946633816,0.40071219205856323,0.9160982966423035
1781207593079,3.3609392642974854,1.3493629693984985,0.5708591938018799,0.0010603012051433325,0.003459916217252612,0.39954617619514465,0.9167060256004333
1781207593089,3.360963821411133,1.3493949174880981,0.5708284378051758,0.001199199235998094,0.003707756521180272,0.3997366726398468,0.916621744632721
1781207593099,3.3611695766448975,1.3502274751663208,0.5702688694000244,0.0016253073699772358,-0.0052300384268164635,0.3976789712905884,0.9175082445144653
1781207593099,3.3610517978668213,1.348480463027954,0.5729000568389893,-0.010705551132559776,0.008630317635834217,0.3994487226009369,0.9166524410247803
1781207593109,3.3609864711761475,1.3484349250793457,0.5728263854980469,-0.009883910417556763,0.008403659798204899,0.3996679186820984,0.9165682792663574
1781207593119,3.360999345779419,1.3484536409378052,0.5728268623352051,-0.009713025763630867,0.00835353136062622,0.3996838927268982,0.9165635704994202
1781207593129,3.360903739929199,1.3491992950439453,0.5707690119743347,0.0016700571868568659,0.0037753740325570107,0.39938482642173767,0.9167741537094116
1781207593139,3.360901355743408,1.3493810892105103,0.5706683397293091,0.0011735714506357908,0.001964607508853078,0.3974900543689728,0.917603611946106
1781207593149,3.3609395027160645,1.3493359088897705,0.5707157850265503,0.0011104667792096734,0.002316627651453018,0.3977352976799011,0.9174966216087341
1781207593160,3.36108136177063,1.348494052886963,0.5728947520256042,-0.010813823901116848,0.008597799576818943,0.3994947075843811,0.9166314601898193
1781207593160,3.3608288764953613,1.3489419221878052,0.5709043145179749,0.001117721782065928,0.0038303458131849766,0.3994258940219879,0.916756808757782
1781207593170,3.3608059883117676,1.3488892316818237,0.5709381699562073,0.0009479520376771688,0.003997607622295618,0.399406760931015,0.9167646765708923
1781207593180,3.360915422439575,1.3492295742034912,0.5707054734230042,0.0014069508761167526,0.0024666665121912956,0.3981062173843384,0.9173349142074585
1781207593189,3.3608922958374023,1.3491986989974976,0.5707296133041382,0.0013410685351118445,0.002577373757958412,0.39815157651901245,0.9173150658607483
1781207593199,3.360813856124878,1.3489667177200317,0.5708791017532349,0.001259537530131638,0.002778967609629035,0.3984907865524292,0.9171673655509949
1781207593199,3.3607428073883057,1.348811149597168,0.5709866285324097,0.0008482693810947239,0.004043777473270893,0.39943286776542664,0.9167531728744507
1781207593209,3.3607590198516846,1.3488234281539917,0.5709357857704163,0.0010341295273974538,0.003843202255666256,0.3994995653629303,0.9167247414588928
1781207593219,3.3607466220855713,1.348780870437622,0.5709552764892578,0.0008140862919390202,0.004019622690975666,0.39944276213645935,0.9167490005493164
1781207593229,3.3608171939849854,1.3488799333572388,0.5708683729171753,0.0012875862885266542,0.002965624677017331,0.3987449109554291,0.9170562624931335
1781207593239,3.3609020709991455,1.3490209579467773,0.5708128213882446,0.0012804470025002956,0.003412518184632063,0.3988204896450043,0.9170218110084534
1781207593250,3.3609001636505127,1.3490352630615234,0.5708327293395996,0.0012341198744252324,0.003443178255110979,0.3987657129764557,0.9170455932617188
1781207593250,3.360869884490967,1.3489389419555664,0.5709086060523987,0.001055462402291596,0.004450879991054535,0.39975705742836,0.9166097044944763
1781207593260,3.3608970642089844,1.3489538431167603,0.5708887577056885,0.0011778345797210932,0.004405990242958069,0.3997814655303955,0.9165990948677063
1781207593270,3.360792398452759,1.3487939834594727,0.5709967017173767,0.0007835830911062658,0.004100792109966278,0.39948469400405884,0.9167304039001465
1781207593330,3.3609442710876465,1.3489643335342407,0.5708637833595276,0.0012481465237215161,0.004355460871011019,0.3998098373413086,0.9165869951248169
1781207593330,3.3610095977783203,1.3490591049194336,0.570782482624054,0.0012756858486682177,0.0035007232800126076,0.39888283610343933,0.9169943928718567
1781207593330,3.361034393310547,1.3490338325500488,0.5708479285240173,0.0009898195276036859,0.003757962491363287,0.3988838195800781,0.9169933199882507
1781207593330,3.360849380493164,1.3488008975982666,0.5709950923919678,0.0008095697849057615,0.0040847840718925,0.3994675874710083,0.9167378544807434
1781207593330,3.3609259128570557,1.348861813545227,0.5709540843963623,0.001022182172164321,0.0035170328337699175,0.39886000752449036,0.9170045256614685
1781207593330,3.3610246181488037,1.3490105867385864,0.5708975791931152,0.0009658622439019382,0.0039249989204108715,0.3989429771900177,0.9169668555259705
1781207593330,3.361025094985962,1.348999261856079,0.570876955986023,0.0010306664044037461,0.0038179983384907246,0.39894774556159973,0.9169651865959167
1781207593340,3.360846519470215,1.3487298488616943,0.5710331201553345,0.0005748285911977291,0.004223145544528961,0.39949363470077515,0.9167261123657227
1781207593350,3.360825538635254,1.3486818075180054,0.5710561275482178,0.00029865719261579216,0.004469492007046938,0.39950188994407654,0.9167214035987854
1781207593350,3.3608148097991943,1.348657488822937,0.5710315108299255,0.0004603698616847396,0.004360058810561895,0.3994830846786499,0.9167301654815674
1781207593360,3.3607943058013916,1.3486618995666504,0.5709899067878723,0.0008507952443324029,0.004173631779849529,0.3995206356048584,0.9167143702507019
1781207593370,3.3608741760253906,1.3488459587097168,0.5708434581756592,0.0014074889477342367,0.004266280680894852,0.39975985884666443,0.9166088700294495
1781207593379,3.3607935905456543,1.3486937284469604,0.5709664821624756,0.0009336458751931787,0.003377157263457775,0.39873912930488586,0.9170577526092529
1781207593389,3.3607189655303955,1.3485991954803467,0.5710021257400513,0.0008008172735571861,0.004082561936229467,0.39945366978645325,0.9167439341545105
1781207593399,3.3608429431915283,1.3487486839294434,0.570859968662262,0.0011707438388839364,0.004595249425619841,0.3998487889766693,0.91656893491745
1781207593399,3.360713005065918,1.348569631576538,0.5710062384605408,0.000682078127283603,0.004142174031585455,0.3994429409503937,0.9167484641075134
1781207593409,3.3606903553009033,1.3485710620880127,0.5710617899894714,0.000520983652677387,0.00402413634583354,0.3993677496910095,0.9167818427085876
1781207593419,3.360802173614502,1.348740816116333,0.5710250735282898,0.0007658296381123364,0.004065303597599268,0.3995417356491089,0.9167057275772095
1781207593430,3.3605942726135254,1.3485944271087646,0.5713616609573364,0.0006083660409785807,0.0032749022357165813,0.3993123173713684,0.9168089628219604
1781207593440,3.3605616092681885,1.3484545946121216,0.5713188648223877,-0.0010155865456908941,0.005247182212769985,0.3992530107498169,0.9168252348899841
1781207593450,3.360595464706421,1.3484601974487305,0.5713115334510803,-0.0010748120257630944,0.005420907866209745,0.3992290496826172,0.9168345928192139
1781207593450,3.360612630844116,1.34850013256073,0.571291446685791,-0.0009379060356877744,0.005189180839806795,0.3992210924625397,0.9168395400047302
1781207593460,3.3606386184692383,1.348530888557434,0.5712623000144958,-0.000757521775085479,0.005184684880077839,0.3991841971874237,0.9168557524681091
1781207593470,3.3607373237609863,1.348632574081421,0.5712800621986389,-0.0010802061296999454,0.004886772017925978,0.39851295948028564,0.9171490669250488
1781207593480,3.360741376876831,1.348631739616394,0.5712851285934448,-0.0013405848294496536,0.004987196996808052,0.3985534608364105,0.9171305894851685
1781207593490,3.3606619834899902,1.3485653400421143,0.5712796449661255,-0.0009926300263032317,0.005349800456315279,0.3992578387260437,0.9168224930763245
1781207593500,3.360661745071411,1.3484735488891602,0.5714508891105652,-0.002189841354265809,0.005824514199048281,0.39927685260772705,0.9168093204498291
1781207593500,3.3606066703796387,1.34859299659729,0.5712774991989136,-0.0008281850023195148,0.005248918663710356,0.39920854568481445,0.9168447256088257
1781207593510,3.36055064201355,1.3485804796218872,0.5712754130363464,-0.0009002822916954756,0.0052986121736466885,0.39912769198417664,0.9168795943260193
1781207593520,3.360522985458374,1.3485859632492065,0.57126784324646,-0.0009672048036009073,0.005250121001154184,0.3991307020187378,0.9168785214424133
1781207593530,3.3604931831359863,1.3485914468765259,0.5712504386901855,-0.0009599149925634265,0.005130125675350428,0.3992100954055786,0.9168446063995361
1781207593540,3.3605082035064697,1.3489164113998413,0.5710110068321228,-0.00028237170772626996,0.003420153632760048,0.39743831753730774,0.9176225662231445
1781207593550,3.360419273376465,1.3486332893371582,0.5712299942970276,-0.0007767118513584137,0.005174487829208374,0.399261474609375,0.9168221950531006
1781207593550,3.360388994216919,1.348776936531067,0.5710515975952148,5.139116183272563e-05,0.004849699791520834,0.3992411196231842,0.9168331027030945
1781207593560,3.360492706298828,1.3498896360397339,0.5704123377799988,0.003550728317350149,-0.009580610319972038,0.39765802025794983,0.9174768328666687
1781207593570,3.360130786895752,1.3497109413146973,0.5711881518363953,0.0025505830999463797,-0.0020904813427478075,0.3989471197128296,0.9169679880142212
1781207593580,3.360107898712158,1.3497576713562012,0.5711781978607178,0.0027009774930775166,-0.0029548462480306625,0.39887091517448425,0.9169983267784119
1781207593590,3.3600034713745117,1.349761962890625,0.5712735056877136,0.0030380527023226023,-0.005711688194423914,0.3984624445438385,0.9171618223190308
1781207593600,3.3603429794311523,1.349865436553955,0.571201741695404,0.002501994138583541,-0.0014409421710297465,0.400063693523407,0.9164828658103943
1781207593600,3.3602869510650635,1.3498883247375488,0.5712280869483948,0.002189308637753129,0.00018120916502084583,0.4006851613521576,0.9162132143974304
1781207593610,3.3595876693725586,1.350738286972046,0.5710221529006958,0.001615065266378224,-0.007414675783365965,0.39574554562568665,0.9183288812637329
1781207593620,3.3608763217926025,1.3497862815856934,0.5716108679771423,0.0012651741271838546,0.0008645672351121902,0.4023991525173187,0.9154630899429321
1781207593640,3.361032247543335,1.3501830101013184,0.5715556144714355,0.0019236322259530425,-0.0003457680286373943,0.4025462567806244,0.915397584438324
1781207593640,3.359368085861206,1.3505154848098755,0.5712652206420898,0.001551707973703742,-0.011945798993110657,0.3948432505130768,0.9186695218086243
1781207593650,3.3607630729675293,1.349157691001892,0.5727225542068481,-0.004398577380925417,7.988224388100207e-05,0.4009571373462677,0.9160862565040588
1781207593650,3.3593404293060303,1.3500245809555054,0.5702294707298279,0.0016905645607039332,0.011137811467051506,0.39580756425857544,0.9182643294334412
1781207593660,3.3599276542663574,1.3502556085586548,0.5711308717727661,0.0016610707389190793,-0.014631169848144054,0.3956216275691986,0.9182955622673035
1781207593670,3.359337568283081,1.3504427671432495,0.5713801980018616,0.0013994168257340789,-0.013780158944427967,0.3950510323047638,0.9185547828674316
1781207593680,3.3606953620910645,1.3491839170455933,0.5726010799407959,-0.0031079398468136787,-0.0008837259374558926,0.4012676775455475,0.9159551858901978
1781207593750,3.359248399734497,1.350417137145996,0.5713630318641663,0.0015276295598596334,-0.014357366599142551,0.39506757259368896,0.9185385704040527
1781207593750,3.361161231994629,1.3484090566635132,0.5727262496948242,-0.002922886284068227,-0.0014872195897623897,0.40118715167045593,0.9159902334213257
1781207593750,3.3608734607696533,1.3481673002243042,0.5711118578910828,-0.006403353996574879,0.010275686159729958,0.4011659622192383,0.9159253835678101
